2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,1
332,1
333,1
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,1
358,0
359,0
360,1
361,1
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,1
370,0
371,1
372,0
373,0
374,1
375,0
376,0
377,0
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,0
388,0
389,1
390,1
391,0
392,0
393,1
394,0
395,0
396,0
397,0
398,0
399,1
400,1
401,0
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,0
410,0
411,1
412,0
413,1
414,0
415,0
416,0
417,1
418,1
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,1
427,1
428,1
429,0
430,1
431,0
432,1
433,1
434,1
435,0
436,1
437,0
438,0
439,1
440,1
441,1
442,0
443,1
444,0
445,0
446,1
447,0
448,0
449,0
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,0
462,0
463,1
464,0
465,1
466,1
467,1
468,1
469,0
470,1
471,1
472,0
473,0
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,0
485,1
486,0
487,1
488,0
489,0
490,1
491,0
492,0
493,0
494,1
495,1
496,1
497,0
498,1
499,1
500,1
501,1
502,0
503,1
504,0
505,1
506,1
507,1
508,0
509,0
510,0
511,1
512,0
513,1
514,1
515,1
516,0
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,2
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,2
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,4
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,3
598,1
599,1
600,1
601,2
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,2
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,2
649,1
650,1
651,1
652,1
653,2
654,2
655,1
656,1
657,2
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,2
678,2
679,1
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,2
689,1
690,1
691,1
692,2
693,1
694,1
695,1
696,1
697,1
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,2
709,3
710,2
711,2
712,1
713,1
714,1
715,2
716,1
717,1
718,2
719,1
720,1
721,1
722,2
723,2
724,2
725,1
726,2
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,2
739,1
740,2
741,1
742,1
743,2
744,1
745,2
746,2
747,1
748,1
749,2
750,1
751,1
752,2
753,2
754,1
755,2
756,2
757,1
758,1
759,2
760,2
761,2
762,1
763,1
764,1
765,1
766,2
767,1
768,1
769,2
770,1
771,1
772,1
773,2
774,2
775,1
776,2
777,1
778,2
779,1
780,1
781,1
782,1
783,2
784,1
785,2
786,1
787,2
788,1
789,1
790,2
791,2
792,2
793,2
794,2
795,1
796,2
797,2
798,2
799,2
800,2
801,1
802,1
803,2
804,2
805,2
806,2
807,1
808,1
809,1
810,2
811,1
812,2
813,1
814,1
815,1
816,1
817,2
818,2
819,2
820,2
821,1
822,1
823,2
824,1
825,2
826,1
827,2
828,1
829,1
830,2
831,2
832,1
833,1
834,2
835,2
836,2
837,2
838,2
839,2
840,1
841,2
842,1
843,1
844,1
845,1
846,2
847,1
848,2
849,2
850,2
851,2
852,1
853,2
854,2
855,1
856,1
857,2
858,2
859,1
860,2
861,1
862,2
863,1
864,1
865,2
866,1
867,1
868,1
869,2
870,2
871,2
872,2
873,2
874,1
875,2
876,2
877,2
878,2
879,1
880,1
881,1
882,2
883,3
884,2
885,2
886,2
887,1
888,2
889,1
890,2
891,2
892,2
893,2
894,2
895,2
896,2
897,2
898,1
899,2
900,2
901,1
902,2
903,2
904,2
905,3
906,1
907,2
908,2
909,1
910,2
911,2
912,2
913,2
914,2
915,2
916,2
917,2
918,2
919,1
920,2
921,1
922,2
923,2
924,2
925,2
926,2
927,2
928,3
929,2
930,2
931,2
932,2
933,2
934,2
935,2
936,3
937,2
938,2
939,2
940,2
941,2
942,2
943,2
944,2
945,2
946,2
947,3
948,2
949,2
950,2
951,2
952,2
953,2
954,2
955,3
956,1
957,2
958,2
959,2
960,2
961,2
962,2
963,2
964,2
965,2
966,1
967,2
968,2
969,2
970,2
971,2
972,2
973,2
974,3
975,2
976,2
977,2
978,10
979,2
980,2
981,2
982,2
983,2
984,2
985,2
986,2
987,2
988,2
989,2
990,2
991,2
992,2
993,2
994,2
995,2
996,2
997,2
998,2
999,2
1000,2
1001,2
1002,2
1003,3
1004,2
1005,2
1006,2
1007,2
1008,2
1009,2
1010,2
1011,2
1012,2
1013,2
1014,2
1015,2
1016,2
1017,2
1018,2
1019,2
1020,2
1021,2
1022,2
1023,2
1024,2
1025,2
1026,2
1027,2
1028,2
1029,2
1030,2
1031,3
1032,2
1033,2
1034,4
1035,2
1036,2
1037,2
1038,2
1039,2
1040,2
1041,3
1042,2
1043,2
1044,3
1045,2
1046,2
1047,2
1048,2
1049,3
1050,2
1051,2
1052,2
1053,3
1054,2
1055,2
1056,2
1057,3
1058,2
1059,2
1060,2
1061,2
1062,2
1063,2
1064,3
1065,3
1066,3
1067,2
1068,2
1069,3
1070,3
1071,2
1072,2
1073,2
1074,2
1075,3
1076,2
1077,3
1078,2
1079,3
1080,2
1081,2
1082,2
1083,3
1084,2
1085,2
1086,2
1087,2
1088,2
1089,2
1090,3
1091,2
1092,3
1093,3
1094,3
1095,2
1096,2
1097,2
1098,2
1099,2
1100,2
1101,2
1102,2
1103,2
1104,2
1105,2
1106,2
1107,2
1108,2
1109,2
1110,2
1111,2
1112,2
1113,3
1114,2
1115,2
1116,2
1117,3
1118,2
1119,3
1120,2
1121,2
1122,2
1123,3
1124,2
1125,2
1126,2
1127,3
1128,2
1129,3
1130,2
1131,2
1132,2
1133,3
1134,2
1135,2
1136,2
1137,2
1138,3
1139,2
1140,3
1141,3
1142,3
1143,4
1144,2
1145,3
1146,2
1147,2
1148,2
1149,2
1150,3
1151,2
1152,2
1153,3
1154,2
1155,3
1156,2
1157,2
1158,2
1159,3
1160,3
1161,3
1162,3
1163,3
1164,2
1165,3
1166,3
1167,3
1168,3
1169,3
1170,3
1171,3
1172,3
1173,3
1174,4
1175,3
1176,3
1177,3
1178,2
1179,2
1180,3
1181,3
1182,2
1183,3
1184,2
1185,2
1186,2
1187,3
1188,3
1189,2
1190,3
1191,3
1192,3
1193,3
1194,2
1195,2
1196,3
1197,3
1198,3
1199,3
1200,3
1201,5
1202,2
1203,3
1204,3
1205,3
1206,4
1207,4
1208,2
1209,2
1210,3
1211,3
1212,3
1213,3
1214,3
1215,3
1216,3
1217,3
1218,3
1219,4
1220,3
1221,4
1222,3
1223,3
1224,3
1225,3
1226,3
1227,3
1228,2
1229,4
1230,3
1231,4
1232,3
1233,3
1234,3
1235,4
1236,3
1237,4
1238,4
1239,3
1240,3
1241,4
1242,2
1243,4
1244,3
1245,3
1246,3
1247,3
1248,3
1249,3
1250,2
1251,3
1252,3
1253,3
1254,3
1255,2
1256,2
1257,3
1258,3
1259,3
1260,3
1261,3
1262,3
1263,3
1264,3
1265,4
1266,4
1267,3
1268,3
1269,3
1270,3
1271,3
1272,3
1273,3
1274,3
1275,4
1276,3
1277,3
1278,3
1279,3
1280,3
1281,3
1282,3
1283,4
1284,3
1285,3
1286,4
1287,3
1288,3
1289,3
1290,3
1291,3
1292,3
1293,3
1294,3
1295,3
1296,3
1297,3
1298,3
1299,3
1300,3
1301,3
1302,3
1303,3
1304,3
1305,3
1306,3
1307,3
1308,3
1309,3
1310,3
1311,2
1312,3
1313,3
1314,4
1315,3
1316,4
1317,3
1318,3
1319,4
1320,3
1321,3
1322,3
1323,3
1324,3
1325,4
1326,3
1327,3
1328,3
1329,4
1330,3
1331,3
1332,3
1333,3
1334,3
1335,3
1336,3
1337,4
1338,3
1339,3
1340,3
1341,3
1342,3
1343,3
1344,3
1345,3
1346,4
1347,3
1348,3
1349,3
1350,3
1351,4
1352,5
1353,3
1354,3
1355,3
1356,3
1357,3
1358,4
1359,3
1360,3
1361,3
1362,3
1363,4
1364,3
1365,3
1366,3
1367,5
1368,3
1369,3
1370,3
1371,3
1372,3
1373,3
1374,3
1375,3
1376,5
1377,3
1378,3
1379,3
1380,3
1381,3
1382,4
1383,3
1384,3
1385,4
1386,3
1387,4
1388,6
1389,4
1390,4
1391,4
1392,3
1393,3
1394,4
1395,3
1396,3
1397,3
1398,3
1399,3
1400,3
1401,3
1402,3
1403,3
1404,3
1405,3
1406,3
1407,4
1408,3
1409,3
1410,3
1411,3
1412,3
1413,4
1414,3
1415,4
1416,4
1417,3
1418,4
1419,3
1420,3
1421,4
1422,3
1423,3
1424,4
1425,4
1426,3
1427,3
1428,3
1429,3
1430,3
1431,3
1432,4
1433,3
1434,3
1435,3
1436,3
1437,3
1438,4
1439,3
1440,5
1441,3
1442,4
1443,3
1444,4
1445,3
1446,3
1447,3
1448,3
1449,3
1450,4
1451,3
1452,3
1453,4
1454,5
1455,3
1456,4
1457,4
1458,3
1459,4
1460,3
1461,4
1462,4
1463,4
1464,3
1465,4
1466,3
1467,4
1468,3
1469,3
1470,5
1471,3
1472,3
1473,4
1474,4
1475,3
1476,3
1477,3
1478,3
1479,5
1480,5
1481,4
1482,4
1483,4
1484,3
1485,4
1486,4
1487,4
1488,3
1489,4
1490,4
1491,4
1492,4
1493,4
1494,3
1495,4
1496,5
1497,3
1498,3
1499,4
1500,5
1501,5
1502,4
1503,4
1504,5
1505,5
1506,4
1507,4
1508,4
1509,3
1510,4
1511,3
1512,4
1513,3
1514,4
1515,4
1516,3
1517,4
1518,5
1519,3
1520,4
1521,4
1522,4
1523,4
1524,4
1525,5
1526,4
1527,4
1528,5
1529,3
1530,3
1531,4
1532,4
1533,4
1534,4
1535,3
1536,4
1537,4
1538,4
1539,3
1540,4
1541,4
1542,3
1543,3
1544,3
1545,3
1546,4
1547,4
1548,4
1549,5
1550,3
1551,4
1552,4
1553,3
1554,3
1555,3
1556,4
1557,4
1558,4
1559,4
1560,5
1561,4
1562,4
1563,5
1564,4
1565,4
1566,3
1567,4
1568,5
1569,4
1570,4
1571,3
1572,4
1573,5
1574,4
1575,5
1576,4
1577,4
1578,4
1579,4
1580,3
1581,4
1582,4
1583,4
1584,4
1585,4
1586,3
1587,5
1588,4
1589,4
1590,3
1591,3
1592,4
1593,5
1594,4
1595,4
1596,3
1597,3
1598,3
1599,5
1600,4
1601,4
1602,3
1603,5
1604,5
1605,3
1606,3
1607,3
1608,4
1609,4
1610,4
1611,3
1612,4
1613,4
1614,4
1615,5
1616,4
1617,3
1618,5
1619,4
1620,5
1621,4
1622,4
1623,4
1624,5
1625,4
1626,4
1627,4
1628,3
1629,4
1630,5
1631,4
1632,4
1633,4
1634,4
1635,3
1636,5
1637,4
1638,4
1639,4
1640,4
1641,4
1642,3
1643,4
1644,5
1645,4
1646,5
1647,7
1648,5
1649,4
1650,4
1651,4
1652,3
1653,3
1654,4
1655,4
1656,4
1657,4
1658,4
1659,4
1660,4
1661,4
1662,4
1663,4
1664,4
1665,3
1666,3
1667,5
1668,4
1669,4
1670,4
1671,4
1672,4
1673,4
1674,5
1675,4
1676,5
1677,3
1678,4
1679,4
1680,5
1681,4
1682,4
1683,4
1684,5
1685,4
1686,4
1687,4
1688,4
1689,4
1690,5
1691,4
1692,4
1693,4
1694,4
1695,4
1696,4
1697,4
1698,5
1699,3
1700,4
1701,4
1702,4
1703,4
1704,4
1705,4
1706,4
1707,3
1708,4
1709,3
1710,5
1711,5
1712,3
1713,3
1714,4
1715,4
1716,5
1717,3
1718,5
1719,5
1720,5
1721,4
1722,4
1723,5
1724,5
1725,4
1726,5
1727,5
1728,4
1729,3
1730,4
1731,4
1732,4
1733,4
1734,4
1735,4
1736,4
1737,4
1738,5
1739,4
1740,4
1741,4
1742,4
1743,4
1744,4
1745,4
1746,3
1747,4
1748,5
1749,4
1750,3
1751,4
1752,4
1753,6
1754,5
1755,4
1756,5
1757,6
1758,4
1759,5
1760,5
1761,4
1762,4
1763,4
1764,5
1765,4
1766,3
1767,4
1768,4
1769,4
1770,4
1771,5
1772,4
1773,3
1774,4
1775,3
1776,4
1777,4
1778,4
1779,4
1780,4
1781,4
1782,4
1783,3
1784,4
1785,4
1786,4
1787,5
1788,5
1789,4
1790,4
1791,4
1792,3
1793,4
1794,5
1795,4
1796,5
1797,4
1798,4
1799,4
1800,5
